claim_amount,historical_avg_amount,amount_deviation,claim_amount_zscore,claim_frequency_90d,days_since_last_claim,previous_claim_count,garage_repeat_count,document_mismatch_count,duplicate_indicator,invoice_reuse_indicator,policy_age_days,incident_to_claim_delay_days,is_suspicious
97869.85256981423,13926.14596360737,83943.70660620686,6.995308883850572,4,72,4,2,3,0,1,147,23,1
40225.661959763034,36413.83828533071,3811.823674432322,0.3176519728693602,0,432,0,0,0,0,0,684,1,0
20604.535619728074,19458.178158403316,1146.3574613247583,0.09552978844372986,0,356,1,0,0,0,0,1945,3,0
31750.202925463094,29968.49854327704,1781.7043821860534,0.1484753651821711,0,156,1,0,0,0,0,636,3,0
128326.24756491338,15530.417687548785,112795.8298773646,9.399652489780383,2,48,7,2,1,1,0,120,48,1
16124.328880207986,18040.036362725386,-1915.7074825174004,-0.15964229020978338,0,288,4,0,0,0,0,2156,3,0
25394.218561969294,29173.996881034178,-3779.7783190648843,-0.31498152658874035,0,578,2,0,0,0,0,2468,6,0
90502.70428824794,31162.592428527725,59340.111859720215,4.945009321643351,3,38,3,1,4,0,0,175,44,1
34069.882764791815,31750.01806809969,2319.864696692126,0.19332205805767716,1,504,0,1,0,0,0,1359,5,0
18457.595343686015,18044.005762522196,413.58958116381837,0.0344657984303182,0,744,2,0,0,0,0,2107,2,0
27094.076571760947,23313.68769155578,3780.388880205166,0.31503240668376387,0,505,3,0,0,0,0,2135,8,0
33659.74847474073,30379.688758943536,3280.0597157971933,0.27333830964976613,0,391,0,0,0,0,0,2112,4,0
24460.022333555873,27702.72398503635,-3242.701651480478,-0.2702251376233732,0,334,1,0,0,0,0,490,3,0
18982.827864441293,19581.194039435602,-598.3661749943094,-0.04986384791619245,0,180,1,0,0,0,0,2061,4,0
38236.33426097741,34642.48955941542,3593.8447015619895,0.2994870584634991,0,201,2,0,0,0,0,1252,1,0
60377.97668567995,10096.02997265597,50281.94671302398,4.190162226085332,3,55,4,1,1,0,0,164,29,1
37664.8071125024,36618.88162728503,1045.925485217369,0.08716045710144742,0,149,0,0,0,0,0,2338,2,0
31951.67093202373,35697.79884505437,-3746.1279130306393,-0.3121773260858866,0,209,2,0,0,0,0,2002,1,0
146655.00151240855,25288.755014770763,121366.24649763778,10.113853874803148,4,74,4,3,2,1,1,179,25,1
27455.804981154663,26134.410416536342,1321.3945646183201,0.11011621371819334,0,690,0,0,0,0,0,1459,9,0
63784.27897733263,60142.46258386806,3641.816393464571,0.3034846994553809,0,419,0,0,0,0,0,677,1,0
159402.99013315537,22465.30081092635,136937.689322229,11.41147411018575,2,64,7,3,1,1,0,122,48,1
37565.54865868404,42824.14311771588,-5258.5944590318395,-0.43821620491931995,0,758,3,0,0,0,0,1717,6,0
28273.697674852236,31494.528740655718,-3220.8310658034825,-0.2684025888169569,1,275,1,0,0,0,0,1631,3,0
30198.815773217542,33558.95257209522,-3360.13679887768,-0.28001139990647333,0,644,0,0,0,0,0,1691,1,0
212895.18062597796,15288.49083133555,197606.6897946424,16.467224149553534,3,21,8,1,2,1,1,41,44,1
23733.658550414082,26954.088537614738,-3220.429987200656,-0.26836916560005464,0,772,1,0,0,0,0,1851,3,0
90517.51374083139,14248.18756935692,76269.32617147447,6.355777180956206,4,49,1,1,3,1,0,244,20,1
30459.132691291303,34112.0320420277,-3652.8993507363957,-0.304408279228033,0,190,0,0,0,0,0,665,1,0
23506.978883883952,20880.717421610447,2626.2614622735055,0.21885512185612546,0,413,0,0,0,0,0,902,1,0
28935.199202413285,29747.758849944774,-812.5596475314887,-0.0677133039609574,0,789,2,0,0,0,0,2069,2,0
24785.35071190874,22223.429979142795,2561.920732765946,0.21349339439716217,0,776,1,0,0,0,0,2386,7,0
24681.342682831968,26318.72161747353,-1637.3789346415615,-0.13644824455346347,0,657,0,0,0,0,0,195,2,0
24668.71317577348,21160.69112487845,3508.0220508950297,0.29233517090791916,0,556,0,1,0,0,0,1440,1,0
12178.30634356676,11043.371836658938,1134.9345069078208,0.09457787557565174,0,158,0,0,0,0,0,374,3,0
31215.38726387804,32233.21578922411,-1017.8285253460672,-0.08481904377883893,0,360,1,0,0,0,0,635,3,0
20549.180432376124,23270.46116567666,-2721.2807333005367,-0.22677339444171138,0,271,0,0,1,0,0,1693,1,0
126775.84185145762,20284.845732145743,106490.99611931188,8.874249676609324,3,69,8,2,1,0,0,123,32,1
17071.096626279046,15536.060995786467,1535.035630492579,0.12791963587438157,0,380,0,0,0,0,0,1113,10,0
16882.87488507734,15076.218140774214,1806.6567443031272,0.15055472869192726,0,777,0,0,0,0,0,808,11,0
32899.58662760907,32689.379991182966,210.20663642610089,0.017517219702175072,0,791,0,0,0,0,0,798,1,0
21136.095178331074,23796.72852134447,-2660.6333430133964,-0.22171944525111636,0,766,1,0,0,0,0,1678,2,0
9258.721594057108,9100.037770424624,158.68382363248384,0.013223651969373654,1,760,1,0,0,0,0,558,1,0
20981.75661071474,24101.004829130023,-3119.248218415283,-0.25993735153460695,0,407,0,0,0,0,0,755,3,0
112826.30081275968,16467.410582659057,96358.89023010063,8.029907519175053,2,70,5,1,2,1,1,224,46,1
37175.450367312005,32377.768547426946,4797.68181988506,0.399806818323755,0,363,0,1,0,0,0,229,2,0
30568.049673037487,29438.43435363354,1129.615319403947,0.09413460995032892,0,126,0,0,0,0,0,667,1,0
129900.48279001309,39093.43607842796,90807.04671158514,7.5672538926320945,2,55,2,1,3,1,1,281,30,1
16052.097030583378,14256.85033588586,1795.2466946975183,0.1496038912247932,0,323,0,0,0,0,0,1939,11,0
11928.03521612891,13613.725878887228,-1685.6906627583176,-0.14047422189652647,0,309,1,0,0,0,0,1439,5,0
23012.156395804686,24140.61494383737,-1128.4585480326823,-0.09403821233605686,0,366,1,0,1,0,0,1061,1,0
200677.9501546304,14567.01997847653,186110.93017615387,15.509244181346155,1,21,4,2,4,0,0,176,27,1
25980.051361555477,22255.755418800618,3724.2959427548594,0.31035799522957164,0,151,2,0,0,0,0,595,1,0
128106.4304918077,13781.576844488825,114324.85364731887,9.527071137276574,2,39,5,2,4,0,0,222,49,1
53208.436250234714,52999.976982109816,208.4592681248978,0.017371605677074815,0,590,1,0,0,0,0,363,1,0
150615.80103990575,25427.260868356927,125188.54017154883,10.432378347629069,3,30,4,1,4,0,0,18,24,1
25480.74897869676,27878.190965301517,-2397.4419866047574,-0.19978683221706312,0,143,0,0,0,0,0,2165,3,0
162804.17785445985,19624.561965521818,143179.61588893802,11.931634657411502,2,58,5,2,3,0,1,62,29,1
23051.347749363576,24819.490616146693,-1768.142866783117,-0.14734523889859308,0,496,3,0,0,0,0,1680,12,0
18586.974130499955,16941.558709514833,1645.4154209851222,0.13711795174876018,0,283,1,0,0,0,0,488,1,0
31638.851134949462,36373.7143029697,-4734.863168020242,-0.39457193066835344,0,267,4,0,0,0,0,2384,6,0
14680.46566905849,16127.395454516016,-1446.9297854575252,-0.12057748212146044,0,299,0,0,0,0,0,481,1,0
40895.78633674912,42229.244912078466,-1333.4585753293431,-0.11112154794411193,1,545,0,0,0,0,0,1617,4,0
95591.89929330618,19430.343221272768,76161.55607203342,6.346796339336118,2,47,6,0,1,0,0,58,24,1
16648.099583500218,15766.970298487244,881.1292850129739,0.07342744041774783,0,577,1,0,0,0,0,1973,2,0
17347.55707422449,18802.71513971004,-1455.1580654855497,-0.12126317212379581,0,516,1,0,0,0,0,2301,5,0
16555.793475044346,14362.635878926858,2193.1575961174876,0.18276313300979063,0,772,0,0,0,0,0,1008,3,0
38890.55271704482,33359.86131535249,5530.691401692326,0.46089095014102716,0,701,0,0,0,0,0,784,1,0
19213.987176773346,16914.94363918587,2299.0435375874767,0.19158696146562307,0,171,0,1,0,0,0,842,8,0
31552.260791785717,30376.238754076443,1176.0220377092737,0.0980018364757728,0,542,1,0,0,0,0,1331,2,0
117848.4184649752,17847.571644372263,100000.84682060294,8.333403901716911,2,73,3,0,2,1,0,41,28,1
30426.33637970221,29482.591744655856,943.7446350463542,0.07864538625386286,0,648,1,0,0,0,0,1312,4,0
29714.025533393185,27212.83826933589,2501.1872640572947,0.20843227200477454,0,431,0,0,0,0,0,1377,1,0
23386.400208661194,23413.96581277982,-27.565604118626652,-0.002297133676552221,0,140,2,0,0,0,0,1709,4,0
14781.86471770367,16577.758761791953,-1795.8940440882834,-0.14965783700735696,0,743,0,0,0,0,0,246,3,0
15823.884297129145,17197.2413472676,-1373.3570501384565,-0.11444642084487137,0,412,1,0,0,0,0,1016,5,0
32483.238498131486,27644.905569812283,4838.332928319203,0.40319441069326695,0,706,1,0,0,0,0,1842,4,0
28011.05712810632,24743.986709684184,3267.070418422136,0.27225586820184466,0,333,1,0,1,0,0,2468,4,0
39885.39665296583,38592.88380565048,1292.5128473153454,0.10770940394294545,1,441,0,0,0,0,0,921,3,0
17262.22352816823,18708.133858417368,-1445.9103302491385,-0.12049252752076155,0,371,1,0,1,0,0,2426,1,0
26198.135824591827,25843.95069159902,354.18513299280676,0.029515427749400563,0,543,0,0,0,0,0,217,5,0
109921.42676307975,13210.249904832755,96711.176858247,8.059264738187249,3,65,3,2,2,0,0,279,22,1
22634.198104159932,22915.54894973875,-281.3508455788178,-0.02344590379823482,0,471,0,0,0,0,0,1109,1,0
121174.69626011328,20792.317016381974,100382.37924373131,8.365198270310943,3,70,4,2,2,0,0,116,31,1
33097.11422397956,34461.28642441999,-1364.1722004404292,-0.1136810167033691,1,376,3,0,0,0,0,1662,6,0
9461.114714005524,10038.264343033223,-577.1496290276991,-0.048095802418974924,0,323,2,0,1,0,0,2159,5,0
43498.819680473636,37031.07564838685,6467.744032086783,0.5389786693405653,0,546,1,0,0,0,0,1558,1,0
49510.8500344755,51608.12419423945,-2097.274159763947,-0.17477284664699558,0,340,0,0,0,0,0,1533,12,0
16213.40197873479,13971.731773608859,2241.670205125931,0.1868058504271609,0,391,0,0,0,0,0,1984,12,0
22326.414392478746,25324.422072679983,-2998.0076802012372,-0.2498339733501031,0,458,2,0,0,0,0,1060,1,0
32257.92678325404,36563.15654857508,-4305.229765321044,-0.358769147110087,0,717,1,0,0,0,0,337,4,0
32362.15706400241,36542.33184741854,-4180.174783416132,-0.348347898618011,0,388,0,0,0,0,0,773,5,0
44303.8545449039,42947.58876168764,1356.2657832162586,0.11302214860135489,0,416,1,0,0,0,0,1611,6,0
25946.351643651604,27146.383214226862,-1200.0315705752582,-0.10000263088127152,0,553,2,0,0,0,0,1678,3,0
29545.64529960398,30004.34926898597,-458.70396938198974,-0.038225330781832476,0,181,0,0,0,0,0,2144,1,0
24156.16908078321,24829.794820867894,-673.6257400846844,-0.056135478340390364,0,392,0,0,0,0,0,575,4,0
10106.670875604023,9351.942162153158,754.7287134508642,0.06289405945423869,1,223,2,0,0,0,0,1936,1,0
21223.819269030595,22222.329756273626,-998.5104872430311,-0.08320920727025259,0,434,0,0,0,0,0,533,8,0
13602.84951755338,11965.484252870985,1637.3652646823957,0.13644710539019964,1,777,0,0,0,0,0,601,5,0
143031.53487539807,19027.74864177341,124003.78623362465,10.333648852802053,4,24,6,2,2,0,1,76,27,1
33026.69421839419,33904.97643062679,-878.2822122326033,-0.07319018435271694,1,535,0,0,0,0,0,937,8,0
25693.73572111213,23503.59961470473,2190.136106407401,0.18251134220061674,0,482,0,0,0,0,0,773,2,0
181621.93292249556,22406.76104850008,159215.17187399548,13.267930989499623,2,36,5,2,1,0,0,154,40,1
30735.893160036343,32754.116226179944,-2018.2230661436006,-0.16818525551196672,0,650,2,0,0,0,0,1356,4,0
7446.180578805402,7322.437565462589,123.74301334281245,0.010311917778567704,1,502,0,0,0,0,0,819,3,0
103497.6359050995,23073.5133773158,80424.1225277837,6.702010210648641,1,25,3,1,3,0,1,119,20,1
157172.06015010626,22935.449772018943,134236.61037808732,11.186384198173943,2,11,1,2,1,0,1,139,19,1
21290.12571727093,19547.41665705093,1742.7090602200005,0.14522575501833337,0,518,2,0,0,0,0,1976,1,0
193508.52514105197,14409.165795475043,179099.35934557693,14.92494661213141,1,54,6,2,4,0,0,132,55,1
13235.101677226996,12776.143811531925,458.9578656950707,0.03824648880792256,0,172,1,0,0,0,0,1970,1,0
27310.339279333282,26495.907061597216,814.4322177360664,0.06786935147800553,0,149,0,0,0,0,0,2253,1,0
17200.302531667425,16432.58232268012,767.7202089873063,0.06397668408227553,0,220,0,1,0,0,0,1381,8,0
35122.12467746631,37730.72884780755,-2608.604170341241,-0.2173836808617701,0,564,2,0,0,0,0,2226,1,0
36623.67691746741,38899.51817777622,-2275.8412603088073,-0.18965343835906728,0,499,0,0,0,0,0,2279,2,0
135552.72569402997,19287.10780966519,116265.61788436478,9.688801490363732,2,72,3,2,1,1,0,62,28,1
16841.254865666982,16483.601074622944,357.65379104403837,0.029804482587003196,0,256,0,0,0,0,0,870,1,0
33371.37105977342,35851.964900489875,-2480.5938407164576,-0.20671615339303814,0,464,1,0,0,0,0,1906,2,0
37283.96963548376,32591.14674035698,4692.822895126777,0.3910685745938981,0,283,1,0,0,0,0,476,2,0
14665.230023491757,14056.529095502521,608.7009279892354,0.05072507733243629,0,583,0,0,0,0,0,1791,1,0
26999.94260818347,24011.166852119244,2988.7757560642276,0.24906464633868564,0,591,1,0,0,0,0,1935,1,0
145754.1675957457,31464.50838204961,114289.6592136961,9.524138267808008,2,47,6,0,1,0,0,265,52,1
18788.07288856939,21245.40675289111,-2457.333864321721,-0.2047778220268101,0,287,2,1,0,0,0,463,5,0
38614.601430465955,42742.108377791825,-4127.50694732587,-0.34395891227715586,1,262,1,0,0,0,0,481,3,0
27199.75349064885,29516.494633583312,-2316.741142934461,-0.19306176191120508,1,679,0,0,0,0,0,362,3,0
20971.82493685009,21305.51505060345,-333.6901137533605,-0.02780750947944671,1,472,0,0,0,0,0,769,2,0
43190.95356353588,39987.16958983707,3203.78397369881,0.2669819978082342,0,672,0,0,0,0,0,824,2,0
29359.932101350558,32053.093710103978,-2693.1616087534203,-0.22443013406278503,0,537,1,0,0,0,0,2092,2,0
32294.454218827934,28906.887476558146,3387.566742269788,0.28229722852248235,0,289,4,1,0,0,0,1014,2,0
27702.383718026093,23852.095747872732,3850.28797015336,0.32085733084611334,0,160,1,0,0,0,0,226,1,0
32862.92838685222,32051.899522273277,811.0288645789406,0.06758573871491172,0,643,0,0,0,0,0,558,16,0
18064.978104325215,18437.671803724177,-372.69369939896205,-0.03105780828324684,0,132,0,1,0,0,0,2319,5,0
190665.39634170083,16438.029363941154,174227.3669777597,14.518947248146642,1,35,3,1,2,0,0,67,45,1
151177.09230926743,29363.02065486694,121814.0716544005,10.151172637866708,3,31,5,0,2,0,0,57,21,1
15510.293991813436,16045.09285857414,-534.7988667607042,-0.04456657223005868,0,595,1,0,0,0,0,1224,5,0
133494.85663100163,12455.880474304155,121038.97615669748,10.086581346391457,1,29,7,1,2,1,1,193,47,1
86921.23196151515,18145.365379836032,68775.86658167912,5.731322215139927,4,72,4,2,2,0,0,260,56,1
19140.077089933446,18147.232518543566,992.84457138988,0.08273704761582333,0,154,0,0,0,0,0,1084,5,0
18270.63730049188,16986.276169944173,1284.3611305477061,0.10703009421230884,0,407,0,0,0,0,0,630,1,0
21686.21488110653,21677.017458482238,9.197422624292813,0.0007664518853577344,0,214,1,0,0,0,0,1687,1,0
116992.1406059193,23275.664925632336,93716.47568028697,7.809706306690581,3,47,5,2,3,0,1,77,37,1
12160.949515320533,13675.906674672471,-1514.9571593519377,-0.1262464299459948,0,151,1,0,0,0,0,2171,7,0
200500.40671873855,17045.387217153148,183455.0195015854,15.287918291798784,2,74,2,1,2,0,0,277,51,1
29014.003102427298,31190.18545816588,-2176.1823557385833,-0.18134852964488193,0,198,0,0,0,0,0,564,3,0
147186.01880493917,26208.830462883525,120977.18834205566,10.08143236183797,3,71,5,2,3,1,0,93,31,1
33204.801271428565,33807.6894080148,-602.8881365862326,-0.05024067804885272,0,799,0,0,0,0,0,1327,3,0
17551.235329935516,17493.407767312685,57.827562622831465,0.0048189635519026225,0,634,0,0,0,0,0,1545,6,0
23284.584445059547,22314.3133008749,970.2711441846477,0.08085592868205398,0,215,1,0,0,0,0,1870,1,0
23088.912067661695,26431.369844725752,-3342.457777064057,-0.27853814808867144,0,131,0,1,0,0,0,2367,2,0
93118.62611798602,24512.219440477347,68606.40667750867,5.717200556459056,1,31,3,2,2,0,1,151,46,1
148737.68346876348,13907.01977574559,134830.6636930179,11.235888641084825,1,6,4,2,1,1,0,127,21,1
31949.31416446216,35583.7235838272,-3634.4094193650417,-0.30286745161375345,1,225,1,0,0,0,0,1183,4,0
116306.18052485008,13295.021817193798,103011.15870765627,8.584263225638022,2,8,4,2,4,1,0,243,48,1
12218.518649326455,12531.975126176763,-313.4564768503078,-0.026121373070858985,0,558,0,0,0,0,0,306,4,0
38501.93778185027,36929.03783985462,1572.8999419956453,0.13107499516630378,0,628,3,0,0,0,0,2075,4,0
23882.701073225042,21372.677896214507,2510.0231770105347,0.20916859808421123,0,516,1,0,0,0,0,954,3,0
167035.15151716754,20619.91307051632,146415.23844665123,12.201269870554269,3,6,6,2,1,0,1,61,16,1
37829.75675797795,39572.50622646393,-1742.7494684859776,-0.14522912237383145,0,194,1,0,0,0,0,2003,2,0
24017.452991363516,27336.190482041417,-3318.7374906779005,-0.2765614575564917,0,533,0,0,0,0,0,1325,7,0
44152.19371584657,40727.717272139336,3424.476443707237,0.2853730369756031,0,328,0,0,0,0,0,1002,1,0
13265.020161953522,12692.52508703743,572.4950749160926,0.04770792290967438,0,725,0,0,0,0,0,1658,1,0
26629.012287194808,23353.38237638579,3275.629910809017,0.27296915923408477,0,581,0,0,0,0,0,710,5,0
30828.0473811993,29516.130844077237,1311.9165371220624,0.1093263780935052,0,317,2,0,0,0,0,1986,1,0
30611.378146595707,26699.14193849111,3912.2362081045976,0.32601968400871645,0,407,0,0,0,0,0,1978,3,0
14152.720165816443,13717.32839757517,435.3917682412739,0.036282647353439494,0,688,0,0,0,0,0,1445,1,0
15735.320194002075,17964.18035176558,-2228.8601577635036,-0.18573834648029197,0,681,1,0,0,0,0,254,2,0
32658.417102293697,36395.84731772344,-3737.430215429744,-0.31145251795247864,0,323,2,0,0,0,0,1589,2,0
23411.646102092553,25223.27022490253,-1811.6241228099789,-0.15096867690083157,0,462,3,1,0,0,0,1558,1,0
22966.212363087652,20872.653896248306,2093.558466839346,0.1744632055699455,1,247,0,0,0,0,0,2128,4,0
23685.608151278157,23705.814656074832,-20.20650479667529,-0.0016838753997229408,1,147,0,0,0,0,0,1419,1,0
107165.74553921653,34615.79794885316,72549.94759036337,6.045828965863614,1,41,6,0,2,1,0,66,49,1
37474.9628787478,42309.53481476505,-4834.571936017252,-0.4028809946681043,0,720,0,0,0,0,0,2422,4,0
21194.755490153308,20139.747648030927,1055.0078421223807,0.08791732017686506,0,192,1,0,0,0,0,965,11,0
37086.9304378791,34622.41493900353,2464.5154988755676,0.20537629157296397,0,585,0,0,0,0,0,385,6,0
17306.276427604455,18893.107562191697,-1586.8311345872426,-0.1322359278822702,0,280,1,0,0,0,0,2479,2,0
30490.828079969517,32909.36158217835,-2418.5335022088366,-0.20154445851740305,0,679,2,0,0,0,0,2203,1,0
24547.754182997898,25228.552569756488,-680.7983867585899,-0.05673319889654916,0,561,0,0,0,0,0,458,1,0
21576.215516928914,23912.469680553044,-2336.2541636241294,-0.19468784696867744,0,628,2,0,0,0,0,2236,3,0
203864.35279415228,26100.676707317238,177763.67608683504,14.81363967390292,4,26,3,3,3,1,1,31,49,1
24102.682943449065,25966.871442559677,-1864.1884991106126,-0.15534904159255106,0,547,0,0,0,0,0,961,8,0
14494.440663096142,13141.734768386179,1352.705894709963,0.11272549122583025,0,764,0,0,0,0,0,1206,2,0
13118.317788827606,15076.998936436294,-1958.6811476086878,-0.16322342896739064,0,196,2,0,0,0,0,1200,3,0
37146.68219003651,36217.627139520846,929.0550505156643,0.07742125420963869,0,230,0,0,0,0,0,1390,9,0
33786.40870867351,35192.65907375119,-1406.250365077678,-0.11718753042313983,0,600,1,0,0,0,0,1167,3,0
25403.32417309636,21995.402017579632,3407.922155516728,0.2839935129597273,0,550,1,0,0,0,0,417,1,0
18969.311671249598,20336.836612832987,-1367.5249415833896,-0.1139604117986158,0,298,0,0,0,0,0,2030,5,0
9057.110432719866,10047.937792159422,-990.827359439556,-0.082568946619963,0,576,1,0,0,0,0,2223,3,0
22914.300363401184,24129.239703037234,-1214.9393396360501,-0.10124494496967085,0,203,2,0,0,0,0,231,11,0
24633.019049301653,21628.518878629337,3004.500170672316,0.250375014222693,0,426,4,0,0,0,0,389,5,0
13218.601966198288,14908.261884717682,-1689.6599185193936,-0.14080499320994946,0,166,0,0,0,0,0,280,3,0
27884.492687760285,29519.141449552655,-1634.6487617923704,-0.1362207301493642,0,248,0,0,0,0,0,569,2,0
61168.66764337593,52522.92752979116,8645.740113584769,0.7204783427987307,0,655,0,0,0,0,0,535,3,0
44083.9124116322,47294.0702529548,-3210.1578413226016,-0.26751315344355014,0,724,0,0,0,0,0,789,2,0
48418.658152671,44446.6894332603,3971.9687194107028,0.3309973932842252,0,360,0,0,0,0,0,448,6,0
121045.9700819389,16191.469429681945,104854.50065225695,8.737875054354745,1,57,4,2,2,0,0,125,42,1
199849.95972594505,12946.11494925512,186903.84477668995,15.575320398057496,2,26,3,3,3,0,1,177,54,1
